# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "3.2.3.dev30+g1c324336c.d20260112" 
Date_of_run______________________________________________________________ (date)_________________________ "30/01/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "17:58" 
User_____________________________________________________________________ (username)_____________________      "clair" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "Generic large tokamak" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________ "v3.3.0-10-gd962004f" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________ "3920-optimum-solutions-comparison-notebook" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/clair/development/PROCESS/examples/data/large_tokamak_varied_min_net_electric_IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            1 
# Numerics #
# PROCESS found a feasible solution #
Toroidal_field_in_plasma_at_point_711____________________________________ b_plasma_toroidal_profile711___ 4.18603494562423428e+00 
Toroidal_field_in_plasma_at_point_712____________________________________ b_plasma_toroidal_profile712___ 4.18359125914109153e+00 
Toroidal_field_in_plasma_at_point_713____________________________________ b_plasma_toroidal_profile713___ 4.18115042410075333e+00 
Toroidal_field_in_plasma_at_point_714____________________________________ b_plasma_toroidal_profile714___ 4.17871243551527094e+00 
Toroidal_field_in_plasma_at_point_715____________________________________ b_plasma_toroidal_profile715___ 4.17627728840832724e+00 
Toroidal_field_in_plasma_at_point_716____________________________________ b_plasma_toroidal_profile716___ 4.17384497781519492e+00 
Toroidal_field_in_plasma_at_point_717____________________________________ b_plasma_toroidal_profile717___ 4.17141549878270634e+00 
Toroidal_field_in_plasma_at_point_718____________________________________ b_plasma_toroidal_profile718___ 4.16898884636922062e+00 
Toroidal_field_in_plasma_at_point_719____________________________________ b_plasma_toroidal_profile719___ 4.16656501564458726e+00 
Toroidal_field_in_plasma_at_point_720____________________________________ b_plasma_toroidal_profile720___ 4.16414400169011589e+00 
Toroidal_field_in_plasma_at_point_721____________________________________ b_plasma_toroidal_profile721___ 4.16172579959854172e+00 
Toroidal_field_in_plasma_at_point_722____________________________________ b_plasma_toroidal_profile722___ 4.15931040447399347e+00 
Toroidal_field_in_plasma_at_point_723____________________________________ b_plasma_toroidal_profile723___ 4.15689781143195436e+00 
Toroidal_field_in_plasma_at_point_724____________________________________ b_plasma_toroidal_profile724___ 4.15448801559924075e+00 
Toroidal_field_in_plasma_at_point_725____________________________________ b_plasma_toroidal_profile725___ 4.15208101211395775e+00 
Toroidal_field_in_plasma_at_point_726____________________________________ b_plasma_toroidal_profile726___ 4.14967679612547169e+00 
Toroidal_field_in_plasma_at_point_727____________________________________ b_plasma_toroidal_profile727___ 4.14727536279438080e+00 
Toroidal_field_in_plasma_at_point_728____________________________________ b_plasma_toroidal_profile728___ 4.14487670729247526e+00 
Toroidal_field_in_plasma_at_point_729____________________________________ b_plasma_toroidal_profile729___ 4.14248082480271052e+00 
Toroidal_field_in_plasma_at_point_730____________________________________ b_plasma_toroidal_profile730___ 4.14008771051917357e+00 
Toroidal_field_in_plasma_at_point_731____________________________________ b_plasma_toroidal_profile731___ 4.13769735964704921e+00 
Toroidal_field_in_plasma_at_point_732____________________________________ b_plasma_toroidal_profile732___ 4.13530976740259071e+00 
Toroidal_field_in_plasma_at_point_733____________________________________ b_plasma_toroidal_profile733___ 4.13292492901308606e+00 
Toroidal_field_in_plasma_at_point_734____________________________________ b_plasma_toroidal_profile734___ 4.13054283971682334e+00 
Toroidal_field_in_plasma_at_point_735____________________________________ b_plasma_toroidal_profile735___ 4.12816349476307032e+00 
Toroidal_field_in_plasma_at_point_736____________________________________ b_plasma_toroidal_profile736___ 4.12578688941202643e+00 
Toroidal_field_in_plasma_at_point_737____________________________________ b_plasma_toroidal_profile737___ 4.12341301893480416e+00 
Toroidal_field_in_plasma_at_point_738____________________________________ b_plasma_toroidal_profile738___ 4.12104187861339266e+00 
Toroidal_field_in_plasma_at_point_739____________________________________ b_plasma_toroidal_profile739___ 4.11867346374062659e+00 
Toroidal_field_in_plasma_at_point_740____________________________________ b_plasma_toroidal_profile740___ 4.11630776962015510e+00 
Toroidal_field_in_plasma_at_point_741____________________________________ b_plasma_toroidal_profile741___ 4.11394479156641157e+00 
Toroidal_field_in_plasma_at_point_742____________________________________ b_plasma_toroidal_profile742___ 4.11158452490458348e+00 
Toroidal_field_in_plasma_at_point_743____________________________________ b_plasma_toroidal_profile743___ 4.10922696497057860e+00 
Toroidal_field_in_plasma_at_point_744____________________________________ b_plasma_toroidal_profile744___ 4.10687210711099748e+00 
Toroidal_field_in_plasma_at_point_745____________________________________ b_plasma_toroidal_profile745___ 4.10451994668309794e+00 
Toroidal_field_in_plasma_at_point_746____________________________________ b_plasma_toroidal_profile746___ 4.10217047905477372e+00 
Toroidal_field_in_plasma_at_point_747____________________________________ b_plasma_toroidal_profile747___ 4.09982369960451365e+00 
Toroidal_field_in_plasma_at_point_748____________________________________ b_plasma_toroidal_profile748___ 4.09747960372137765e+00 
Toroidal_field_in_plasma_at_point_749____________________________________ b_plasma_toroidal_profile749___ 4.09513818680496566e+00 
Toroidal_field_in_plasma_at_point_750____________________________________ b_plasma_toroidal_profile750___ 4.09279944426538567e+00 
Toroidal_field_in_plasma_at_point_751____________________________________ b_plasma_toroidal_profile751___ 4.09046337152322437e+00 
Toroidal_field_in_plasma_at_point_752____________________________________ b_plasma_toroidal_profile752___ 4.08812996400952056e+00 
Toroidal_field_in_plasma_at_point_753____________________________________ b_plasma_toroidal_profile753___ 4.08579921716573047e+00 
Toroidal_field_in_plasma_at_point_754____________________________________ b_plasma_toroidal_profile754___ 4.08347112644369759e+00 
Toroidal_field_in_plasma_at_point_755____________________________________ b_plasma_toroidal_profile755___ 4.08114568730563221e+00 
Toroidal_field_in_plasma_at_point_756____________________________________ b_plasma_toroidal_profile756___ 4.07882289522406882e+00 
Toroidal_field_in_plasma_at_point_757____________________________________ b_plasma_toroidal_profile757___ 4.07650274568184923e+00 
Toroidal_field_in_plasma_at_point_758____________________________________ b_plasma_toroidal_profile758___ 4.07418523417208078e+00 
Toroidal_field_in_plasma_at_point_759____________________________________ b_plasma_toroidal_profile759___ 4.07187035619811954e+00 
Toroidal_field_in_plasma_at_point_760____________________________________ b_plasma_toroidal_profile760___ 4.06955810727353207e+00 
Toroidal_field_in_plasma_at_point_761____________________________________ b_plasma_toroidal_profile761___ 4.06724848292207142e+00 
Toroidal_field_in_plasma_at_point_762____________________________________ b_plasma_toroidal_profile762___ 4.06494147867764610e+00 
Toroidal_field_in_plasma_at_point_763____________________________________ b_plasma_toroidal_profile763___ 4.06263709008429075e+00 
Toroidal_field_in_plasma_at_point_764____________________________________ b_plasma_toroidal_profile764___ 4.06033531269614212e+00 
Toroidal_field_in_plasma_at_point_765____________________________________ b_plasma_toroidal_profile765___ 4.05803614207740093e+00 
Toroidal_field_in_plasma_at_point_766____________________________________ b_plasma_toroidal_profile766___ 4.05573957380231498e+00 
Toroidal_field_in_plasma_at_point_767____________________________________ b_plasma_toroidal_profile767___ 4.05344560345514093e+00 
Toroidal_field_in_plasma_at_point_768____________________________________ b_plasma_toroidal_profile768___ 4.05115422663012481e+00 
Toroidal_field_in_plasma_at_point_769____________________________________ b_plasma_toroidal_profile769___ 4.04886543893146378e+00 
Toroidal_field_in_plasma_at_point_770____________________________________ b_plasma_toroidal_profile770___ 4.04657923597328661e+00 
Toroidal_field_in_plasma_at_point_771____________________________________ b_plasma_toroidal_profile771___ 4.04429561337962173e+00 
Toroidal_field_in_plasma_at_point_772____________________________________ b_plasma_toroidal_profile772___ 4.04201456678437054e+00 
Toroidal_field_in_plasma_at_point_773____________________________________ b_plasma_toroidal_profile773___ 4.03973609183127902e+00 
Toroidal_field_in_plasma_at_point_774____________________________________ b_plasma_toroidal_profile774___ 4.03746018417390928e+00 
Toroidal_field_in_plasma_at_point_775____________________________________ b_plasma_toroidal_profile775___ 4.03518683947561385e+00 
Toroidal_field_in_plasma_at_point_776____________________________________ b_plasma_toroidal_profile776___ 4.03291605340950454e+00 
Toroidal_field_in_plasma_at_point_777____________________________________ b_plasma_toroidal_profile777___ 4.03064782165843116e+00 
Toroidal_field_in_plasma_at_point_778____________________________________ b_plasma_toroidal_profile778___ 4.02838213991494598e+00 
Toroidal_field_in_plasma_at_point_779____________________________________ b_plasma_toroidal_profile779___ 4.02611900388128685e+00 
Toroidal_field_in_plasma_at_point_780____________________________________ b_plasma_toroidal_profile780___ 4.02385840926933724e+00 
Toroidal_field_in_plasma_at_point_781____________________________________ b_plasma_toroidal_profile781___ 4.02160035180061204e+00 
Toroidal_field_in_plasma_at_point_782____________________________________ b_plasma_toroidal_profile782___ 4.01934482720621933e+00 
Toroidal_field_in_plasma_at_point_783____________________________________ b_plasma_toroidal_profile783___ 4.01709183122684355e+00 
Toroidal_field_in_plasma_at_point_784____________________________________ b_plasma_toroidal_profile784___ 4.01484135961271171e+00 
Toroidal_field_in_plasma_at_point_785____________________________________ b_plasma_toroidal_profile785___ 4.01259340812356591e+00 
Toroidal_field_in_plasma_at_point_786____________________________________ b_plasma_toroidal_profile786___ 4.01034797252864639e+00 
Toroidal_field_in_plasma_at_point_787____________________________________ b_plasma_toroidal_profile787___ 4.00810504860664985e+00 
Toroidal_field_in_plasma_at_point_788____________________________________ b_plasma_toroidal_profile788___ 4.00586463214571875e+00 
Toroidal_field_in_plasma_at_point_789____________________________________ b_plasma_toroidal_profile789___ 4.00362671894340139e+00 
Toroidal_field_in_plasma_at_point_790____________________________________ b_plasma_toroidal_profile790___ 4.00139130480663852e+00 
Toroidal_field_in_plasma_at_point_791____________________________________ b_plasma_toroidal_profile791___ 3.99915838555172432e+00 
Toroidal_field_in_plasma_at_point_792____________________________________ b_plasma_toroidal_profile792___ 3.99692795700428904e+00 
Toroidal_field_in_plasma_at_point_793____________________________________ b_plasma_toroidal_profile793___ 3.99470001499926974e+00 
Toroidal_field_in_plasma_at_point_794____________________________________ b_plasma_toroidal_profile794___ 3.99247455538088580e+00 
Toroidal_field_in_plasma_at_point_795____________________________________ b_plasma_toroidal_profile795___ 3.99025157400261188e+00 
Toroidal_field_in_plasma_at_point_796____________________________________ b_plasma_toroidal_profile796___ 3.98803106672715035e+00 
Toroidal_field_in_plasma_at_point_797____________________________________ b_plasma_toroidal_profile797___ 3.98581302942641313e+00 
Toroidal_field_in_plasma_at_point_798____________________________________ b_plasma_toroidal_profile798___ 3.98359745798148346e+00 
Toroidal_field_in_plasma_at_point_799____________________________________ b_plasma_toroidal_profile799___ 3.98138434828260568e+00 
Toroidal_field_in_plasma_at_point_800____________________________________ b_plasma_toroidal_profile800___ 3.97917369622914485e+00 
Toroidal_field_in_plasma_at_point_801____________________________________ b_plasma_toroidal_profile801___ 3.97696549772957253e+00 
Toroidal_field_in_plasma_at_point_802____________________________________ b_plasma_toroidal_profile802___ 3.97475974870143656e+00 
Toroidal_field_in_plasma_at_point_803____________________________________ b_plasma_toroidal_profile803___ 3.97255644507133576e+00 
Toroidal_field_in_plasma_at_point_804____________________________________ b_plasma_toroidal_profile804___ 3.97035558277489731e+00 
Toroidal_field_in_plasma_at_point_805____________________________________ b_plasma_toroidal_profile805___ 3.96815715775674960e+00 
Toroidal_field_in_plasma_at_point_806____________________________________ b_plasma_toroidal_profile806___ 3.96596116597049830e+00 
Toroidal_field_in_plasma_at_point_807____________________________________ b_plasma_toroidal_profile807___ 3.96376760337869971e+00 
Toroidal_field_in_plasma_at_point_808____________________________________ b_plasma_toroidal_profile808___ 3.96157646595284163e+00 
Toroidal_field_in_plasma_at_point_809____________________________________ b_plasma_toroidal_profile809___ 3.95938774967330875e+00 
Toroidal_field_in_plasma_at_point_810____________________________________ b_plasma_toroidal_profile810___ 3.95720145052937067e+00 
Toroidal_field_in_plasma_at_point_811____________________________________ b_plasma_toroidal_profile811___ 3.95501756451914455e+00 
Toroidal_field_in_plasma_at_point_812____________________________________ b_plasma_toroidal_profile812___ 3.95283608764958094e+00 
Toroidal_field_in_plasma_at_point_813____________________________________ b_plasma_toroidal_profile813___ 3.95065701593643315e+00 
Toroidal_field_in_plasma_at_point_814____________________________________ b_plasma_toroidal_profile814___ 3.94848034540423676e+00 
Toroidal_field_in_plasma_at_point_815____________________________________ b_plasma_toroidal_profile815___ 3.94630607208628303e+00 
Toroidal_field_in_plasma_at_point_816____________________________________ b_plasma_toroidal_profile816___ 3.94413419202459536e+00 
Toroidal_field_in_plasma_at_point_817____________________________________ b_plasma_toroidal_profile817___ 3.94196470126990706e+00 
Toroidal_field_in_plasma_at_point_818____________________________________ b_plasma_toroidal_profile818___ 3.93979759588163247e+00 
Toroidal_field_in_plasma_at_point_819____________________________________ b_plasma_toroidal_profile819___ 3.93763287192785194e+00 
Toroidal_field_in_plasma_at_point_820____________________________________ b_plasma_toroidal_profile820___ 3.93547052548527665e+00 
Toroidal_field_in_plasma_at_point_821____________________________________ b_plasma_toroidal_profile821___ 3.93331055263923712e+00 
Toroidal_field_in_plasma_at_point_822____________________________________ b_plasma_toroidal_profile822___ 3.93115294948364769e+00 
Toroidal_field_in_plasma_at_point_823____________________________________ b_plasma_toroidal_profile823___ 3.92899771212099225e+00 
Toroidal_field_in_plasma_at_point_824____________________________________ b_plasma_toroidal_profile824___ 3.92684483666229589e+00 
Toroidal_field_in_plasma_at_point_825____________________________________ b_plasma_toroidal_profile825___ 3.92469431922710266e+00 
Toroidal_field_in_plasma_at_point_826____________________________________ b_plasma_toroidal_profile826___ 3.92254615594345335e+00 
Toroidal_field_in_plasma_at_point_827____________________________________ b_plasma_toroidal_profile827___ 3.92040034294786066e+00 
Toroidal_field_in_plasma_at_point_828____________________________________ b_plasma_toroidal_profile828___ 3.91825687638528741e+00 
Toroidal_field_in_plasma_at_point_829____________________________________ b_plasma_toroidal_profile829___ 3.91611575240911991e+00 
Toroidal_field_in_plasma_at_point_830____________________________________ b_plasma_toroidal_profile830___ 3.91397696718115240e+00 
Toroidal_field_in_plasma_at_point_831____________________________________ b_plasma_toroidal_profile831___ 3.91184051687155510e+00 
Toroidal_field_in_plasma_at_point_832____________________________________ b_plasma_toroidal_profile832___ 3.90970639765885997e+00 
Toroidal_field_in_plasma_at_point_833____________________________________ b_plasma_toroidal_profile833___ 3.90757460572992921e+00 
Toroidal_field_in_plasma_at_point_834____________________________________ b_plasma_toroidal_profile834___ 3.90544513727994014e+00 
Toroidal_field_in_plasma_at_point_835____________________________________ b_plasma_toroidal_profile835___ 3.90331798851235812e+00 
Toroidal_field_in_plasma_at_point_836____________________________________ b_plasma_toroidal_profile836___ 3.90119315563891655e+00 
Toroidal_field_in_plasma_at_point_837____________________________________ b_plasma_toroidal_profile837___ 3.89907063487959249e+00 
Toroidal_field_in_plasma_at_point_838____________________________________ b_plasma_toroidal_profile838___ 3.89695042246258261e+00 
Toroidal_field_in_plasma_at_point_839____________________________________ b_plasma_toroidal_profile839___ 3.89483251462428859e+00 
Toroidal_field_in_plasma_at_point_840____________________________________ b_plasma_toroidal_profile840___ 3.89271690760928246e+00 
Toroidal_field_in_plasma_at_point_841____________________________________ b_plasma_toroidal_profile841___ 3.89060359767029862e+00 
Toroidal_field_in_plasma_at_point_842____________________________________ b_plasma_toroidal_profile842___ 3.88849258106819873e+00 
Toroidal_field_in_plasma_at_point_843____________________________________ b_plasma_toroidal_profile843___ 3.88638385407195797e+00 
Toroidal_field_in_plasma_at_point_844____________________________________ b_plasma_toroidal_profile844___ 3.88427741295863971e+00 
Toroidal_field_in_plasma_at_point_845____________________________________ b_plasma_toroidal_profile845___ 3.88217325401337465e+00 
Toroidal_field_in_plasma_at_point_846____________________________________ b_plasma_toroidal_profile846___ 3.88007137352933951e+00 
Toroidal_field_in_plasma_at_point_847____________________________________ b_plasma_toroidal_profile847___ 3.87797176780773256e+00 
Toroidal_field_in_plasma_at_point_848____________________________________ b_plasma_toroidal_profile848___ 3.87587443315775593e+00 
Toroidal_field_in_plasma_at_point_849____________________________________ b_plasma_toroidal_profile849___ 3.87377936589658889e+00 
Toroidal_field_in_plasma_at_point_850____________________________________ b_plasma_toroidal_profile850___ 3.87168656234937369e+00 
Toroidal_field_in_plasma_at_point_851____________________________________ b_plasma_toroidal_profile851___ 3.86959601884918403e+00 
Toroidal_field_in_plasma_at_point_852____________________________________ b_plasma_toroidal_profile852___ 3.86750773173701567e+00 
Toroidal_field_in_plasma_at_point_853____________________________________ b_plasma_toroidal_profile853___ 3.86542169736175323e+00 
Toroidal_field_in_plasma_at_point_854____________________________________ b_plasma_toroidal_profile854___ 3.86333791208015631e+00 
Toroidal_field_in_plasma_at_point_855____________________________________ b_plasma_toroidal_profile855___ 3.86125637225683738e+00 
Toroidal_field_in_plasma_at_point_856____________________________________ b_plasma_toroidal_profile856___ 3.85917707426423773e+00 
Toroidal_field_in_plasma_at_point_857____________________________________ b_plasma_toroidal_profile857___ 3.85710001448261020e+00 
Toroidal_field_in_plasma_at_point_858____________________________________ b_plasma_toroidal_profile858___ 3.85502518929999427e+00 
Toroidal_field_in_plasma_at_point_859____________________________________ b_plasma_toroidal_profile859___ 3.85295259511219923e+00 
Toroidal_field_in_plasma_at_point_860____________________________________ b_plasma_toroidal_profile860___ 3.85088222832277793e+00 
Toroidal_field_in_plasma_at_point_861____________________________________ b_plasma_toroidal_profile861___ 3.84881408534301306e+00 
Toroidal_field_in_plasma_at_point_862____________________________________ b_plasma_toroidal_profile862___ 3.84674816259188912e+00 
Toroidal_field_in_plasma_at_point_863____________________________________ b_plasma_toroidal_profile863___ 3.84468445649607826e+00 
Toroidal_field_in_plasma_at_point_864____________________________________ b_plasma_toroidal_profile864___ 3.84262296348991450e+00 
Toroidal_field_in_plasma_at_point_865____________________________________ b_plasma_toroidal_profile865___ 3.84056368001537507e+00 
Toroidal_field_in_plasma_at_point_866____________________________________ b_plasma_toroidal_profile866___ 3.83850660252206222e+00 
Toroidal_field_in_plasma_at_point_867____________________________________ b_plasma_toroidal_profile867___ 3.83645172746717877e+00 
Toroidal_field_in_plasma_at_point_868____________________________________ b_plasma_toroidal_profile868___ 3.83439905131551084e+00 
Toroidal_field_in_plasma_at_point_869____________________________________ b_plasma_toroidal_profile869___ 3.83234857053940603e+00 
Toroidal_field_in_plasma_at_point_870____________________________________ b_plasma_toroidal_profile870___ 3.83030028161875524e+00 
Toroidal_field_in_plasma_at_point_871____________________________________ b_plasma_toroidal_profile871___ 3.82825418104096649e+00 
Toroidal_field_in_plasma_at_point_872____________________________________ b_plasma_toroidal_profile872___ 3.82621026530095598e+00 
Toroidal_field_in_plasma_at_point_873____________________________________ b_plasma_toroidal_profile873___ 3.82416853090111486e+00 
Toroidal_field_in_plasma_at_point_874____________________________________ b_plasma_toroidal_profile874___ 3.82212897435130161e+00 
Toroidal_field_in_plasma_at_point_875____________________________________ b_plasma_toroidal_profile875___ 3.82009159216881145e+00 
Toroidal_field_in_plasma_at_point_876____________________________________ b_plasma_toroidal_profile876___ 3.81805638087836430e+00 
Toroidal_field_in_plasma_at_point_877____________________________________ b_plasma_toroidal_profile877___ 3.81602333701208174e+00 
Toroidal_field_in_plasma_at_point_878____________________________________ b_plasma_toroidal_profile878___ 3.81399245710946788e+00 
Toroidal_field_in_plasma_at_point_879____________________________________ b_plasma_toroidal_profile879___ 3.81196373771738894e+00 
Toroidal_field_in_plasma_at_point_880____________________________________ b_plasma_toroidal_profile880___ 3.80993717539005283e+00 
Toroidal_field_in_plasma_at_point_881____________________________________ b_plasma_toroidal_profile881___ 3.80791276668899625e+00 
Toroidal_field_in_plasma_at_point_882____________________________________ b_plasma_toroidal_profile882___ 3.80589050818305319e+00 
Toroidal_field_in_plasma_at_point_883____________________________________ b_plasma_toroidal_profile883___ 3.80387039644834957e+00 
Toroidal_field_in_plasma_at_point_884____________________________________ b_plasma_toroidal_profile884___ 3.80185242806826995e+00 
Toroidal_field_in_plasma_at_point_885____________________________________ b_plasma_toroidal_profile885___ 3.79983659963345177e+00 
Toroidal_field_in_plasma_at_point_886____________________________________ b_plasma_toroidal_profile886___ 3.79782290774175424e+00 
Toroidal_field_in_plasma_at_point_887____________________________________ b_plasma_toroidal_profile887___ 3.79581134899824679e+00 
Toroidal_field_in_plasma_at_point_888____________________________________ b_plasma_toroidal_profile888___ 3.79380192001518779e+00 
Toroidal_field_in_plasma_at_point_889____________________________________ b_plasma_toroidal_profile889___ 3.79179461741200496e+00 
Toroidal_field_in_plasma_at_point_890____________________________________ b_plasma_toroidal_profile890___ 3.78978943781527811e+00 
Toroidal_field_in_plasma_at_point_891____________________________________ b_plasma_toroidal_profile891___ 3.78778637785871553e+00 
Toroidal_field_in_plasma_at_point_892____________________________________ b_plasma_toroidal_profile892___ 3.78578543418314339e+00 
Toroidal_field_in_plasma_at_point_893____________________________________ b_plasma_toroidal_profile893___ 3.78378660343647777e+00 
Toroidal_field_in_plasma_at_point_894____________________________________ b_plasma_toroidal_profile894___ 3.78178988227371526e+00 
Toroidal_field_in_plasma_at_point_895____________________________________ b_plasma_toroidal_profile895___ 3.77979526735690419e+00 
Toroidal_field_in_plasma_at_point_896____________________________________ b_plasma_toroidal_profile896___ 3.77780275535513432e+00 
Toroidal_field_in_plasma_at_point_897____________________________________ b_plasma_toroidal_profile897___ 3.77581234294451518e+00 
Toroidal_field_in_plasma_at_point_898____________________________________ b_plasma_toroidal_profile898___ 3.77382402680815687e+00 
Toroidal_field_in_plasma_at_point_899____________________________________ b_plasma_toroidal_profile899___ 3.77183780363615240e+00 
Toroidal_field_in_plasma_at_point_900____________________________________ b_plasma_toroidal_profile900___ 3.76985367012555983e+00 
Toroidal_field_in_plasma_at_point_901____________________________________ b_plasma_toroidal_profile901___ 3.76787162298038414e+00 
Toroidal_field_in_plasma_at_point_902____________________________________ b_plasma_toroidal_profile902___ 3.76589165891155497e+00 
Toroidal_field_in_plasma_at_point_903____________________________________ b_plasma_toroidal_profile903___ 3.76391377463691734e+00 
Toroidal_field_in_plasma_at_point_904____________________________________ b_plasma_toroidal_profile904___ 3.76193796688120186e+00 
Toroidal_field_in_plasma_at_point_905____________________________________ b_plasma_toroidal_profile905___ 3.75996423237601807e+00 
Toroidal_field_in_plasma_at_point_906____________________________________ b_plasma_toroidal_profile906___ 3.75799256785982694e+00 
Toroidal_field_in_plasma_at_point_907____________________________________ b_plasma_toroidal_profile907___ 3.75602297007792973e+00 
Toroidal_field_in_plasma_at_point_908____________________________________ b_plasma_toroidal_profile908___ 3.75405543578244627e+00 
Toroidal_field_in_plasma_at_point_909____________________________________ b_plasma_toroidal_profile909___ 3.75208996173229847e+00 
Toroidal_field_in_plasma_at_point_910____________________________________ b_plasma_toroidal_profile910___ 3.75012654469319173e+00 
Toroidal_field_in_plasma_at_point_911____________________________________ b_plasma_toroidal_profile911___ 3.74816518143759936e+00 
Toroidal_field_in_plasma_at_point_912____________________________________ b_plasma_toroidal_profile912___ 3.74620586874474171e+00 
Toroidal_field_in_plasma_at_point_913____________________________________ b_plasma_toroidal_profile913___ 3.74424860340056931e+00 
Toroidal_field_in_plasma_at_point_914____________________________________ b_plasma_toroidal_profile914___ 3.74229338219774954e+00 
Toroidal_field_in_plasma_at_point_915____________________________________ b_plasma_toroidal_profile915___ 3.74034020193564132e+00 
Toroidal_field_in_plasma_at_point_916____________________________________ b_plasma_toroidal_profile916___ 3.73838905942028710e+00 
Toroidal_field_in_plasma_at_point_917____________________________________ b_plasma_toroidal_profile917___ 3.73643995146438490e+00 
Toroidal_field_in_plasma_at_point_918____________________________________ b_plasma_toroidal_profile918___ 3.73449287488727988e+00 
Toroidal_field_in_plasma_at_point_919____________________________________ b_plasma_toroidal_profile919___ 3.73254782651494255e+00 
Toroidal_field_in_plasma_at_point_920____________________________________ b_plasma_toroidal_profile920___ 3.73060480317995324e+00 
Toroidal_field_in_plasma_at_point_921____________________________________ b_plasma_toroidal_profile921___ 3.72866380172148260e+00 
Toroidal_field_in_plasma_at_point_922____________________________________ b_plasma_toroidal_profile922___ 3.72672481898527819e+00 
Toroidal_field_in_plasma_at_point_923____________________________________ b_plasma_toroidal_profile923___ 3.72478785182364369e+00 
Toroidal_field_in_plasma_at_point_924____________________________________ b_plasma_toroidal_profile924___ 3.72285289709542289e+00 
Toroidal_field_in_plasma_at_point_925____________________________________ b_plasma_toroidal_profile925___ 3.72091995166598677e+00 
Toroidal_field_in_plasma_at_point_926____________________________________ b_plasma_toroidal_profile926___ 3.71898901240720781e+00 
Toroidal_field_in_plasma_at_point_927____________________________________ b_plasma_toroidal_profile927___ 3.71706007619745327e+00 
Toroidal_field_in_plasma_at_point_928____________________________________ b_plasma_toroidal_profile928___ 3.71513313992156036e+00 
Toroidal_field_in_plasma_at_point_929____________________________________ b_plasma_toroidal_profile929___ 3.71320820047082378e+00 
Toroidal_field_in_plasma_at_point_930____________________________________ b_plasma_toroidal_profile930___ 3.71128525474297755e+00 
Toroidal_field_in_plasma_at_point_931____________________________________ b_plasma_toroidal_profile931___ 3.70936429964217895e+00 
Toroidal_field_in_plasma_at_point_932____________________________________ b_plasma_toroidal_profile932___ 3.70744533207899174e+00 
Toroidal_field_in_plasma_at_point_933____________________________________ b_plasma_toroidal_profile933___ 3.70552834897036698e+00 
Toroidal_field_in_plasma_at_point_934____________________________________ b_plasma_toroidal_profile934___ 3.70361334723963331e+00 
Toroidal_field_in_plasma_at_point_935____________________________________ b_plasma_toroidal_profile935___ 3.70170032381647163e+00 
Toroidal_field_in_plasma_at_point_936____________________________________ b_plasma_toroidal_profile936___ 3.69978927563690796e+00 
Toroidal_field_in_plasma_at_point_937____________________________________ b_plasma_toroidal_profile937___ 3.69788019964328685e+00 
Toroidal_field_in_plasma_at_point_938____________________________________ b_plasma_toroidal_profile938___ 3.69597309278426511e+00 
Toroidal_field_in_plasma_at_point_939____________________________________ b_plasma_toroidal_profile939___ 3.69406795201478877e+00 
Toroidal_field_in_plasma_at_point_940____________________________________ b_plasma_toroidal_profile940___ 3.69216477429607925e+00 
Toroidal_field_in_plasma_at_point_941____________________________________ b_plasma_toroidal_profile941___ 3.69026355659561789e+00 
Toroidal_field_in_plasma_at_point_942____________________________________ b_plasma_toroidal_profile942___ 3.68836429588712811e+00 
Toroidal_field_in_plasma_at_point_943____________________________________ b_plasma_toroidal_profile943___ 3.68646698915056126e+00 
Toroidal_field_in_plasma_at_point_944____________________________________ b_plasma_toroidal_profile944___ 3.68457163337207705e+00 
Toroidal_field_in_plasma_at_point_945____________________________________ b_plasma_toroidal_profile945___ 3.68267822554403423e+00 
Toroidal_field_in_plasma_at_point_946____________________________________ b_plasma_toroidal_profile946___ 3.68078676266496618e+00 
Toroidal_field_in_plasma_at_point_947____________________________________ b_plasma_toroidal_profile947___ 3.67889724173957422e+00 
Toroidal_field_in_plasma_at_point_948____________________________________ b_plasma_toroidal_profile948___ 3.67700965977870187e+00 
Toroidal_field_in_plasma_at_point_949____________________________________ b_plasma_toroidal_profile949___ 3.67512401379932818e+00 
Toroidal_field_in_plasma_at_point_950____________________________________ b_plasma_toroidal_profile950___ 3.67324030082454644e+00 
Toroidal_field_in_plasma_at_point_951____________________________________ b_plasma_toroidal_profile951___ 3.67135851788354994e+00 
Toroidal_field_in_plasma_at_point_952____________________________________ b_plasma_toroidal_profile952___ 3.66947866201161776e+00 
Toroidal_field_in_plasma_at_point_953____________________________________ b_plasma_toroidal_profile953___ 3.66760073025009703e+00 
Toroidal_field_in_plasma_at_point_954____________________________________ b_plasma_toroidal_profile954___ 3.66572471964638913e+00 
Toroidal_field_in_plasma_at_point_955____________________________________ b_plasma_toroidal_profile955___ 3.66385062725393107e+00 
